2018-12-01 01:34:17,b'As you\xe2\x80\x99ve know me over the years now I am a chronic Insomniac! This is my new hobo Jo winter look\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb8\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x98\x8e\n\n#bipolat\xe2\x80\xa6 https://t.co/vWqSeNQgir',b'BrowneProject'
2018-12-01 01:20:43,b'Kind of cool &amp; so honored to make the cover of https://t.co/HdruNISXBE with my friend @RealLaurieDhue #sober\xe2\x80\xa6 https://t.co/zvLljtiafp',b'SherryGaba'
2018-12-01 00:39:44,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'Fakundo06626585'
2018-12-01 00:35:48,"b'RT @VirginiaDMV: Drive buzzed and you could wind up under a tree. Avoid the #holiday buzz and plan for a safe, #sober ride home. #BuzzedDri\xe2\x80\xa6'",b'AndyRepak'
2018-12-01 00:25:48,b'@JoeHarris1897 I love youuuuuuuuuuu #sober #cAts #hehehehehehehejehh #hijoe #doctorwhoisonatm #waitlemmereplytoyohonesec',b'GeorgieElizabe4'
2018-12-01 00:20:32,b'RT @ConsciousTV: Our kind of #HappyHour - with refreshingly delicious elevatedelixirs - a #naturalhigh! \xf0\x9f\x98\x8b #Raw #Vegan #Kombucha #Fermented\xe2\x80\xa6',b'RkyMtnNaturals'
2018-12-01 00:00:09,"b'Have a great weekend, everyone! Stay #Sober!'",b'DeaSullivan_'
2018-11-30 23:55:02,"b""SOBA Medical's OPITOX Home Detox Kit, allows you to simply dissolve a tablet under your tongue\xe2\x80\xa6 https://t.co/MiqY8elqPl""",b'aheadsocially'
2018-11-30 23:50:09,b'The caring team at High Watch provides compassionate care to every patient. https://t.co/9rwEjKs8ee\xe2\x80\xa6 https://t.co/eUOrhnQ5Qa',b'HighWatch1940'
2018-11-30 23:48:01,b'Sometimes all it takes is one #MentalHealthAwareness #sober I\xe2\x80\x99m not sober anymore. #oopsididitagain https://t.co/qcFmT8nV5M',b'JaxonRonan'
2018-11-30 23:34:57,b'RT @LifeinRecovery2: Got #recovery? Heal your brain with TAMERS #RecoveryPosse #sober #soberholidays https://t.co/UvzNJH2yGQ',b'TheRecoveryBook'
2018-11-30 23:34:44,b'Christmas come early \xf0\x9f\x98\x8a\n#christmas #london #festive #feelinggood #british #english #model #malemodel #fitness\xe2\x80\xa6 https://t.co/CUFmp00emw',b'alexrees_17'
2018-11-30 23:26:32,b'Our kind of #HappyHour - with refreshingly delicious elevatedelixirs - a #naturalhigh! \xf0\x9f\x98\x8b #Raw #Vegan #Kombucha\xe2\x80\xa6 https://t.co/I54gBglF3g',b'ConsciousTV'
2018-11-30 23:11:36,"b'RT @FreeOfAlcohol: Make a plan for the weekend to do something you love, something that makes you feel alive and happy.\nSticking to the thi\xe2\x80\xa6'",b'12Awake'
2018-11-30 23:10:05,"b'RT @Sober_Bliss: If you are having a hard time at the moment, please remember that you are getting stronger \xe2\x80\x93 stronger than you ever though\xe2\x80\xa6'",b'12Awake'
2018-11-30 23:07:14,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'LaylaAlsancak'
2018-11-30 23:06:04,b'Is what you\xe2\x80\x99re doing today getting you where you want to be tomorrow?  You\xe2\x80\x99ve got to start somewhere...and keep goi\xe2\x80\xa6 https://t.co/ZBQ4Lj54yt',b'MatthewsHopeFou'
2018-11-30 22:53:53,b'Tonight I drink. Tomorrow I start a #30daychallenge with my wife. No drinks till New Year with daily excercise and\xe2\x80\xa6 https://t.co/eH1nsPWePP',b'mrjamesnice'
2018-11-30 22:36:01,b'What to do when your son or daughter is struggling with #Addiction \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x91\xa7\xe2\x80\x8d\xf0\x9f\x91\xa6- https://t.co/5vfybunERO\n\n#drugrehab\xe2\x80\xa6 https://t.co/EWLD23Jv3i',b'Mountainside'
2018-11-30 22:31:07,"b""We're so glad you're all here joining us on these #Sober Adventures!\n\nWe all know that #sobriety is an adventure in\xe2\x80\xa6 https://t.co/iooZW52h0d""",b'live_rehab'
2018-11-30 22:24:01,b'OPITOX is a patented formulation technology with Vivera Pharmaceutical. \nhttps://t.co/sifQS2fnvz\n #sober\xe2\x80\xa6 https://t.co/4uv848RBHS',b'socialstartny'
2018-11-30 22:17:02,b'Move forward with SOBA Recovery \nhttps://t.co/vDlbtVBc1q\n SOBA Texas Text or Call (210) 727-2692 FB: Soba TexasTwit\xe2\x80\xa6 https://t.co/EEBtArccjF',b'dubaisend'
2018-11-30 22:17:01,b'OPITOX a natural non-addicting Home Detox Kit. \nhttps://t.co/MxhJJtIfjQ\n #sober #treatement #intervention\xe2\x80\xa6 https://t.co/7XUbjYXYFO',b'dubaisend'
2018-11-30 22:15:44,b'Today is 2nd years being #sober #drugfree \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d and going #strong https://t.co/8nOmeZsWdt',b'ChrissyM0292'
2018-11-30 22:08:02,"b""#Sober #Sex means it's serious.""",b'PenisMatters'
2018-11-30 22:05:11,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/eUjgSThkSB\xe2\x80\xa6 https://t.co/7DyCxx4tOD',b'LoveAddictGuru'
2018-11-30 22:05:10,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/kg6jOWb4M6\xe2\x80\xa6 https://t.co/epiOMiB58g',b'WakeUpRecovery'
2018-11-30 22:05:10,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/ATjwVje09w\xe2\x80\xa6 https://t.co/rZZ2JVvUrD',b'CelebTherapyNOW'
2018-11-30 22:05:10,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/TxIbm2rPRh\xe2\x80\xa6 https://t.co/rceYn534Ju',b'SherryGaba'
2018-11-30 22:05:06,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/Crc5wZRBf9\xe2\x80\xa6 https://t.co/fGzZ5TGSZV',b'_MarriageJunkie'
2018-11-30 22:05:05,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/xd69K3ahpy\xe2\x80\xa6 https://t.co/wXNOuL1yZ7',b'SherryTherapist'
2018-11-30 22:05:05,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/GypPBqZDZz\xe2\x80\xa6 https://t.co/pgPomFgEj3',b'acodependent'
2018-11-30 22:03:34,"b'Mark Lanferman, 30, was experiencing seizures and his liver was shutting down. He didn\xe2\x80\x99t want to live, and now he h\xe2\x80\xa6 https://t.co/GHPv68txcP'",b'hopebythesea'
2018-11-30 22:01:30,b'Who is the bigger mood? @NewHopeBlake @AllyBrooke @tydollasign @VictoriaJustice @ArianaGrande #ThankUNextVideo\xe2\x80\xa6 https://t.co/Qn6c1w4otP',b'vanessasvampire'
2018-11-30 22:01:01,b'Got #recovery? Heal your brain with TAMERS #RecoveryPosse #sober #soberholidays https://t.co/UvzNJH2yGQ',b'LifeinRecovery2'
2018-11-30 21:56:38,"b'To be honest, 25hrs p/week is wholly negotiable .. 2/3hrs will do \xf0\x9f\xa4\xa3 #sober #sobriety #soberfish #soberlife\xe2\x80\xa6 https://t.co/135ifLz1V3'",b'soberfishie'
2018-11-30 21:44:02,"b'In sobriety, all those dreams you had in life that your addiction smashed, you get a do-over! \xf0\x9f\x98\x8e\n#sober #sobriety\xe2\x80\xa6 https://t.co/bRrugtPrRc'",b'SoberLife4'
2018-11-30 21:39:01,"b'SOBA Medical has developed an innovative, revolutionary new CBD product called OPITOX \nhttps://t.co/NlMlQzSYoZ\xe2\x80\xa6 https://t.co/OSb3czcOl7'",b'aheadsocially'
2018-11-30 21:31:30,"b'RT @mrsrschwab: Tonight marks 1 year since I had my last drink, I built this moment up to something great in my head, but tonight I just fe\xe2\x80\xa6'",b'Joanneruddock5'
2018-11-30 21:31:25,b'Overcome and conquer your addiction. Call us at (865) 966-3869. #health #drugaddiction #abetterlife\xe2\x80\xa6 https://t.co/x71IayUSbV',b'recovery_llc'
2018-11-30 21:29:02,"b'Friday... used to start off with such promise, but end (eventually) with dread, remorse, or both. No more; Happy Fr\xe2\x80\xa6 https://t.co/Q98CXMlE3P'",b'12StepLifestyle'
2018-11-30 21:22:59,b'RT @SoberLife4: My story is now being featured at: https://t.co/OgPq8u9vOm \nI can only hope to plant a seed of hope into someone who might\xe2\x80\xa6',b'lawyerlady95'
2018-11-30 21:15:53,"b'Focusing today on second chances to do the next right thing. Remember, it\xe2\x80\x99ll all be ok in the end. If it\xe2\x80\x99s not ok,\xe2\x80\xa6 https://t.co/SnEIxU98Ww'",b'lifeassuranceny'
2018-11-30 21:15:17,"b""Nope, there's nothing finer than an early #Sober Friday night. \xf0\x9f\x98\xb4 #Recovery #recoveryisworthit #RecoveryPosse""",b'eclecticglitter'
2018-11-30 21:15:06,b'Join the program. The Soba Recovery Center 24 HR Helpline 866 447 5298  https://t.co/vAgV2GSRbt  #sober #treatement\xe2\x80\xa6 https://t.co/MwMvZFk2r6',b'medianycity'
2018-11-30 21:02:01,b'Start Your Journey to Recovery with SOBA Today\n866 948-9014 https://t.co/iKnk5i3ngi #sober #treatement\xe2\x80\xa6 https://t.co/7uld2xqpZh',b'NYsocialsend'
2018-11-30 20:41:55,b'Here is (IG: rustyshoe60) with over 16 months clean and sober! Never give up! (Share your story with us at\xe2\x80\xa6 https://t.co/8gAC07CVxk',b'soberMOVEMENT'
2018-11-30 20:25:34,"b'Tonight marks 1 year since I had my last drink, I built this moment up to something great in my head, but tonight I\xe2\x80\xa6 https://t.co/00HcOhX9qH'",b'mrsrschwab'
2018-11-30 20:14:01,b'All Soba now https://t.co/m0oKqJTcFq Call us today 866-948-9014 #sober #treatement #intervention #addiction\xe2\x80\xa6 https://t.co/B0idjRG1Y2',b'socialstartny'
2018-11-30 20:05:02,b'Start Your Journey to Recovery with SOBA Now 866 948-9014 https://t.co/wv8tGWlUwU #sober #treatement #intervention\xe2\x80\xa6 https://t.co/lt0ZTxEPtX',b'aheadsocially'
2018-11-30 20:02:23,b'Here is (IG: barberdoll80) with over 5 years clean and sober! It\xe2\x80\x99s so worth it! (Share your story with us at\xe2\x80\xa6 https://t.co/2PfniiYlyl',b'soberMOVEMENT'
2018-11-30 20:01:57,b'Join our private network at no cost. *limited time offer #recovery #sobriety #sober #drugfree #soberaftercare https://t.co/rGet4eWFTE',b'SoberAftercare'
2018-11-30 20:01:57,b'Generate more online traffic to your facility. Submit a free listing now. #Recovery #Addiction #Treatment\xe2\x80\xa6 https://t.co/gN8LbKODFS',b'GetDetoxNow_'
2018-11-30 20:00:55,"b'This #sober #fantasyfootball league is a light, a beacon, a living, breathing thing to hold onto tight to keep the\xe2\x80\xa6 https://t.co/35rLXGHbe8'",b'SOBERINFO'
2018-11-30 20:00:36,"b'""\'I like to hit people,\' Wolf says. \'There\xe2\x80\x99s a difference between causing hurt and causing harm.\'"" #BDSM #sober https://t.co/TJo6GDRVsE'",b'Narratively'
2018-11-30 19:56:56,b'Pretty happy with that \xf0\x9f\x91\xa3\xf0\x9f\x91\xa3\xf0\x9f\x91\xa3\xf0\x9f\x91\xa3\xf0\x9f\x91\xa3 #countdowntochristmas #diefatdie #mincepieaddict #sober #sobriety #soberfish\xe2\x80\xa6 https://t.co/eWPiaokkU6',b'soberfishie'
2018-11-30 19:41:29,b'RT @Dr1ven_Ind: Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back! https://t.co/EBQ03rRQpW\xe2\x80\xa6',b'FTSImKMSing'
2018-11-30 19:38:15,b'RT @Dr1ven_Ind: Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back! https://t.co/EBQ03rRQpW\xe2\x80\xa6',b'KimLaFrance5'
2018-11-30 19:31:00,"b'Damien Vazquez (14-0, 7 KOs) joins Soba in fighting addiction\nhttps://t.co/wv8tGWlUwU\n Call 866-948-9014 #sober\xe2\x80\xa6 https://t.co/G3RprQwGap'",b'aheadsocially'
2018-11-30 19:30:56,"b'There is an easy way and a right way to everything in life. Perseverance , consistency and keeping myself honest is\xe2\x80\xa6 https://t.co/iyP9RE7jSH'",b'myhealthydoctor'
2018-11-30 19:28:50,b'He came to believe. Have you come to believe? #higherpower #belief #sober #johnnycash #freedom #aa #ca #na #oa #sa\xe2\x80\xa6 https://t.co/bvMDvf6jcp',b'recoveryspeaker'
2018-11-30 19:22:23,b'Three years #sober for Tawny!! \xf0\x9f\x91\x8f\xf0\x9f\x99\x8c\xf0\x9f\x8d\xb0 https://t.co/VPJmWmKtAA',b'newdirectionsoh'
2018-11-30 19:15:05,b'We will help you fight the battle! 1-844-SOBER-00\n#recovery #addiction #sober #sobriety #roadtorecovery\xe2\x80\xa6 https://t.co/M8Sw3HYbau',b'BFTCMENSREHAB'
2018-11-30 19:10:05,b'Jesus makes us clean. Listen to this 60 seconds of encouragement to hear about it. #scripture #chickpreachers\xe2\x80\xa6 https://t.co/VgG35L74qi',b'PCynthiaCorder'
2018-11-30 18:54:14,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'GeovanezzSouza'
2018-11-30 18:46:31,b'\xe2\x80\x9cYou don\xe2\x80\x99t drink anymore - you\xe2\x80\x99re boring\xe2\x80\x9d. Thanks for the support. \nI don\xe2\x80\x99t drink anymore and I am more:\n- Healthy\xe2\x80\xa6 https://t.co/y33vqlLNZh',b'thepagey'
2018-11-30 18:45:28,"b'To help put things into their proper perspective, we will explore the benefits of being sober to serve as a reminde\xe2\x80\xa6 https://t.co/NOyc3fnm8R'",b'BetterRehabCare'
2018-11-30 18:44:02,"b""I'm also not what I think, nor what I wish I was, nor what others say I am.\nI am what I do.\n#12StepLifestyle #odaat\xe2\x80\xa6 https://t.co/wPt4FQSG1p""",b'12StepLifestyle'
2018-11-30 18:39:44,b'Statistics for deaths from drug overdoses in the United States in 2017 from the Centers for Disease Control - Pleas\xe2\x80\xa6 https://t.co/ykwMTqDyQq',b'RecoveryABC'
2018-11-30 18:32:28,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'Tommonorabo28'
2018-11-30 18:31:02,"b'You are worth it!\nWe believe everyone has value and deserves to be treated with dignity, and respect.\nStart your re\xe2\x80\xa6 https://t.co/lQi65p4oHq'",b'StepHouseCA'
2018-11-30 18:00:34,"b""Don't drink and drive.\n.\n.\n.\n#drugfacts #overdose #lifelessons #selfhelp #unitedstatesofaddiction\xe2\x80\xa6 https://t.co/VuMPr2jULh""",b'USofAddiction'
2018-11-30 17:59:09,"b'Sometimes we need words, sometimes we only need Mother Nature ...#sober #grateful #loetaconsulting https://t.co/p4HbhCuTxi'",b'LoetaConsulting'
2018-11-30 17:55:56,b'When you are freaking SOBBINGand I mean SOBBING with gratitude for the AMAZING gifts that sobriety have given you..\xe2\x80\xa6 https://t.co/xElLhZfBrd',b'fiahfly73'
2018-11-30 17:52:14,b'10 years #sober',b'chadcogdill'
2018-11-30 17:50:08,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'juliameyerr21'
2018-11-30 17:45:46,"b'World, Life, it\xe2\x80\x99s time to briefly put you aside. Pause. Retreat. Recharge. Secreto, I\xe2\x80\x99m coming for you. \n\xf0\x9f\x92\x9b\xf0\x9f\x99\x8f\xe2\x80\xa6 https://t.co/QfSwkIwHxj'",b'MsDroese'
2018-11-30 17:41:49,b'It\xe2\x80\x99s your future...go out there &amp; get it! #depression #anxiety #love #mentalhealth #psychology #lgbt #lgbtq #sad\xe2\x80\xa6 https://t.co/Pjm8Ytxl5R',b'DrNatalieF'
2018-11-30 17:41:39,b'Stay strong in your fight to get #sober :-) https://t.co/fXjOHiIZE9',b'FreeOfAlcohol'
2018-11-30 17:38:57,"b'Make a plan for the weekend to do something you love, something that makes you feel alive and happy.\nSticking to th\xe2\x80\xa6 https://t.co/fFqzCawshO'",b'FreeOfAlcohol'
2018-11-30 17:38:25,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'_saucy_jose__'
2018-11-30 17:33:50,b'Do your own thing. #addictionrecovery #sober #sobriety #soberissexy https://t.co/mRMQuW7vX0',b'theSHAIRpodcast'
2018-11-30 17:31:45,b'Make some magic today! Get into action!#sober #nojudgement #loveyourself #hope #recovery #intoaction #magic\xe2\x80\xa6 https://t.co/vJEMehDjjX',b'BusyLivingSober'
2018-11-30 17:30:17,b'Every. Day. \xf0\x9f\x98\x8e #funny #sober #idoallofthissober #meatwork #atwork #customerservice #dontgetenoughcredit https://t.co/BDdyvBPpOu',b'LibraEyez'
2018-11-30 17:07:46,"b'RT @LifeinRecovery2: #SoberHolidays Tip 3 Stay busy: movies, museums, concerts, walks, sledding, cooking, games. #recovery #sober  (Follow\xe2\x80\xa6'",b'TheRecoveryBook'
2018-11-30 17:06:20,"b'#SoberHolidays Tip 3 Stay busy: movies, museums, concerts, walks, sledding, cooking, games. #recovery #sober  (Foll\xe2\x80\xa6 https://t.co/kk2lvkrfvi'",b'LifeinRecovery2'
2018-11-30 17:02:21,b'@RecordingAcad Demi Lovato deserves a nomination for #FallInLine and #Sober',b'demisfavmug'
2018-11-30 16:48:25,b'RT @Dr1ven_Ind: Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back! https://t.co/EBQ03rRQpW\xe2\x80\xa6',b'krystynaolszowa'
2018-11-30 16:43:02,b'RT @Dr1ven_Ind: Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back! https://t.co/EBQ03rRQpW\xe2\x80\xa6',b'AFR365'
2018-11-30 16:38:07,b'1 more sleep #Excited #FestiveChallenge #Sober #MentalHealth https://t.co/rkb7rIgTwa',b'GettingSober18'
2018-11-30 16:22:08,"b'#NP ""I Don\'t F*** With Fakes"" #BlatantDope #Music #HipHop #Rap #Recovery #Sober\n\nhttps://t.co/MsRpxewEnx'",b'KingStezz'
2018-11-30 16:21:02,b'RT @Dr1ven_Ind: Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back! https://t.co/EBQ03rRQpW\xe2\x80\xa6',b'EricZink6'
2018-11-30 16:19:57,b'Push forward today it\xe2\x80\x99s worth it &amp; your not alone! You can do this! 619-929-2388 I have your back!\xe2\x80\xa6 https://t.co/4VeLgwE0NU',b'Dr1ven_Ind'
2018-11-30 16:18:39,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'ShresthaPrajil'
2018-11-30 16:18:36,"b""A study from UCLA's Health Sciences department points to a potential joint US-Mexico opioid epidemic.\xe2\x80\xa6 https://t.co/2XskBVZONw""",b'coastaladdctr'
2018-11-30 16:11:36,"b""Impossible happens. I'm a #sober #alcoholic \xf0\x9f\x92\x95 100% #PROOF OF #MIRACLES \xf0\x9f\x92\x96\n#art #motivation \n#drawn to #sobriety \xf0\x9f\x91\x8d\xe2\x80\xa6 https://t.co/HV3p8Bej63""",b'HanalaSagal'
2018-11-30 16:02:43,b'Last run before my first half marathon tomorrow \xf0\x9f\xa5\xb4\xf0\x9f\x98\xab\xf0\x9f\xa4\xaa #HMTraining #Running #Sober #MentalHealth https://t.co/z7QPmB92I4',b'GettingSober18'
2018-11-30 16:01:20,"b'If you are having a hard time at the moment, please remember that you are getting stronger \xe2\x80\x93 stronger than you ever\xe2\x80\xa6 https://t.co/AufdMpvNU6'",b'Sober_Bliss'
2018-11-30 16:00:15,"b""RT @LumiereCenterOH: You don't have to do it on your own\n#ThoughtfulThursday #ThursdayThoughts #testimonial #lumiere #lumierehealing #addic\xe2\x80\xa6""",b'LumiereCenterFL'
2018-11-30 16:00:08,"b'RT @MAT_Wave: Learn to love yourself, and happiness will find you.\n#FeelGoodFriday #FridayFeeling #sober #sobriety #soberlife #soberliving\xe2\x80\xa6'",b'LumiereCenterFL'
2018-11-30 15:59:47,b'RT @LumiereCenterOH: How do you practice compassion?\n#FeelGoodFriday #FridayFeeling #addiction #addictionrecovery #recovery #recoverysaying\xe2\x80\xa6',b'LumiereCenterFL'
2018-11-30 15:42:28,b'Just realised I am 2 years and 8 months sober today. Awesome! \xf0\x9f\x98\x8e #Sober #Sobriety #AlcoholFree #AchievementUnlocked #Proud',b'SeismicMushroom'
2018-11-30 15:37:20,"b'RT @GettingSober18: Don\xe2\x80\x99t give others the power to hurt you, have a great Tuesday #Happy #Positivity #Sober #MentalHealth #Tuesday https://\xe2\x80\xa6'",b'nelah5150'
2018-11-30 15:37:15,b'Here is (IG: vespertine.moon) with over 20 years clean and sober! Absolutely amazing! (Share your story with us at\xe2\x80\xa6 https://t.co/4KpkpyXDzP',b'soberMOVEMENT'
2018-11-30 15:35:55,b'@TAMacKenzie any chance at Blair unblock me? #sober now',b'MatallicA'
2018-11-30 15:31:14,b'Here is (IG: tarahalll) with over 9 months clean and sober! ODAAT! (Share your story with us at\xe2\x80\xa6 https://t.co/USXeMVoJnY',b'soberMOVEMENT'
2018-11-30 15:30:07,"b'Learn to love yourself, and happiness will find you.\n#FeelGoodFriday #FridayFeeling #sober #sobriety #soberlife\xe2\x80\xa6 https://t.co/1AbvYMwaou'",b'MAT_Wave'
2018-11-30 15:25:50,b'How do you practice compassion?\n#FeelGoodFriday #FridayFeeling #addiction #addictionrecovery #recovery\xe2\x80\xa6 https://t.co/Emm1GM7UeK',b'LumiereCenterOH'
2018-11-30 15:21:22,"b""We are now selling at Glen's Garden Market in Dupont Circle. Start Friday the right way &amp; pick up a couple of bottl\xe2\x80\xa6 https://t.co/ryiKGxY3s3""",b'Mocktail_Club'
2018-11-30 14:59:30,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'ChristineYouse6'
2018-11-30 14:52:51,b'How to quit alcohol with @jamesswanwick: https://t.co/Dbz3v3hiAj #quitalcohol #sober https://t.co/Ivwv75isDJ',b'BryanTeare'
2018-11-30 14:31:17,b'#sober #birthdayeve #thankful \nTommorow I turn 4.',b'annanimity624'
2018-11-30 14:16:44,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'littlehapyyy'
2018-11-30 14:04:59,b'Waking up is a #blessing \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd Waking up #sober was an excellent decision \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd',b'JarrodStefan'
2018-11-30 14:02:19,b'Are You Struggling with Addiction? Call Now for Help 1-877-876-9261 #Recovery #Addiction #Treatment #heroindetox\xe2\x80\xa6 https://t.co/OtxeNIQdQP',b'GetDetoxNow_'
2018-11-30 14:02:05,"b'*Tip for listening, be mindful of your volume* #Sober by #tool tooltheband \n#whycantwenotbesober #acousticguitar\xe2\x80\xa6 https://t.co/2ONxgSpvHT'",b'Tyler_Levs'
2018-11-30 13:49:34,"b'Good morning and happy 5th birthday, @dybrkr ! irvingplaza #daybreaker #dybrkr #daybreakernyc #goodmorning #nyc\xe2\x80\xa6 https://t.co/UP8ey2L7Bk'",b'exchangedefeat'
2018-11-30 13:29:03,"b'""My worst days in recovery are better than the best days in relapse"" https://t.co/u8bcrSnJ9b #katelpage #addiction\xe2\x80\xa6 https://t.co/R8Qgo1441f'",b'psychpoint'
2018-11-30 13:13:07,b'Woke up with the Kidz Bop version of Hotline Bling stuck in my head and just when I thought the day couldn\xe2\x80\x99t get an\xe2\x80\xa6 https://t.co/maoDSQZ6Wb',b'mister_quint'
2018-11-30 13:09:51,b'Another milestone today. Hard to believe. #sober #sobriety #soberlife https://t.co/CmalDcydhj',b'TheFredLopez'
2018-11-30 13:05:22,b'RT @ddlovato: My truth... https://t.co/tmDhhBGLNQ\n#sober out now https://t.co/Uwfg6PFPk9',b'racine_ma'
2018-11-30 13:05:18,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/OjOYcgLoVq\xe2\x80\xa6 https://t.co/GFxtrdTXuJ',b'WakeUpRecovery'
2018-11-30 13:05:18,b'New blog just up on my website: Mindfulness in Recovery: The Importance of Becoming Aware https://t.co/xgonFYovk2\xe2\x80\xa6 https://t.co/rEbMaliLV5',b'SherryGaba'
